Address       True          Mine
1e3330 45afb261c4222505845ad33a3dd95a9b,    450000612225055a003a3d005a00
1e3340 27e4564697ecc4ed8fe29812bdc21f2a,    270056460121f2a
1e3350 697fc34fd5e168bdd9e062f51ea318bc,    697f004f680062001e001800
1e3360 27e4564697ecc4ed8fe29812bdc21f2a,    270056460121f2a
1e3370 697fc34fd5e168bdd9e062f51ea318bc,    697f004f680062001e001800
1e3380 bf26d6f3f8f62b5e1d8320334cabc17f,    2600002b5e1d0020334c00007f
1e3390 b4f13c0c8a249d5dab04506696c6385b,    3c0c24005d45066385b
1e33a0 bf26d6f3f8f62b5e1d8320334cabc17f,    2600002b5e1d0020334c00007f
1e33b0 b4f13c0c8a249d5dab04506696c6385b,    3c0c24005d45066385b
1e33c0 957be10d7987bbdfc42bc3066c493c65,    7b000d790000002b00066c493c65
1e33d0 94b78f9cd92c595f99148c03242c3053,    02c595f140003242c3053
1e33e0 957be10d7987bbdfc42bc3066c493c65,    7b000d790000002b00066c493c65
1e33f0 94b78f9cd92c595f99148c03242c3053,    02c595f140003242c3053
1e3400 a79e86d864245717f81aef0e1f56619,    064245717f0000006619
1e3410 3b02de2af2a37b12bc800ce96a197ccb,    3b02002a7b12c006a197c00
1e3420 a79e86d864245717f81aef0e1f56619,    064245717f0000006619
1e3430 3b02de2af2a37b12bc800ce96a197ccb,    3b02002a7b12c006a197c00
1e3440 fb6bb47b204a0faef1e4cd4dda821273,    6b007b204a0f004d1273
1e3450 73d2a88a36e3bbc24e7f0182d8d1be7,    730000003600000040000182d001b00
1e3460 fb6bb47b204a0faef1e4cd4dda821273,    6b007b204a0f004d1273
1e3470 73d2a88a36e3bbc24e7f0182d8d1be7,    730000003600000040000182d001b00
1e3480 9503d680ae48d89bc0ff214656839466,    30000480000214656000066
1e3490 2d31cccede558c7525c797fc6c71f1fa,    2d310000550075250000006c710000
1e34a0 9503d680ae48d89bc0ff214656839466,    30000480000214656000066
1e34b0 2d31cccede558c7525c797fc6c71f1fa,    2d310000550075250000006c710000
1e34c0 3e006b7b872f68074fa01785540e3945,    3e006b7b2f68074f001700540e3945
1e34d0 8161c3a9c37a82fa8f6c59699f3aac24,    6100007a00006c59693a0024
1e34e0 3e006b7b872f68074fa01785540e3945,    3e006b7b2f68074f001700540e3945
1e34f0 8161c3a9c37a82fa8f6c59699f3aac24,    6100007a00006c59693a0024
1e3500 79b6fe7cbf2ea1b23c9330925cebb5ee,    7900007c2e00003c0030005c000000
1e3510 c4f90a11faadba54f99c1f672027158,    a11f0000004f00000072027158
1e3520 79b6fe7cbf2ea1b23c9330925cebb5ee,    7900007c2e00003c0030005c000000
1e3530 c4f90a11faadba54f99c1f672027158,    a11f0000004f00000072027158
1e3540 371bb34f23f158af16e5f8368e33a6aa,    371b004f2300580016000036330000
1e3550 503920e7e6004caa4103fd23a9bbb98,    503920004c0041030023a000000
1e3560 371bb34f23f158af16e5f8368e33a6aa,    371b004f2300580016000036330000
1e3570 503920e7e6004caa4103fd23a9bbb98,    503920004c0041030023a000000
1e3580 84c55f37c5d8f5586d5c50383c81aef6,    5f37586d5c50383c000000
1e3590 54f61b78382825a418bd016d061309b,    54001b78300005a41000016613000
1e35a0 84c55f37c5d8f5586d5c50383c81aef6,    5f37586d5c50383c000000
1e35b0 54f61b78382825a418bd016d061309b,    54001b78300005a41000016613000
1e35c0 ee187ef713a72369c005474521e750d,    187e00130023695474521e750d
1e35d0 ff9c2c7f204ee981d2ed88c87739c1ac,    2c7f204e0000077390000
1e35e0 ee187ef713a72369c005474521e750d,    187e00130023695474521e750d
1e35f0 ff9c2c7f204ee981d2ed88c87739c1ac,    2c7f204e0000077390000
1e3600 b659791bb6ee1b687fbf48bf3e7417d5,    59791b1b687f0048003e741700
1e3610 1f93d3929e11015fb4804159f95ecac6,    1f00000011015f41595e0000
1e3620 b659791bb6ee1b687fbf48bf3e7417d5,    59791b1b687f0048003e741700
1e3630 1f93d3929e11015fb4804159f95ecac6,    1f00000011015f41595e0000
1e3640 836cd378cd1351698c9769ed763e71ea,    6c00781351696900763e7100
1e3650 96e47803c80602d51952418bdd216a05,    78036020019524100216a05
1e3660 836cd378cd1351698c9769ed763e71ea,    6c00781351696900763e7100
1e3670 96e47803c80602d51952418bdd216a05,    78036020019524100216a05
1e3680 105b418c23bcac24cfbb342073c1f9f9,    105b410023000024342073000000
1e3690 78d9b21f4c91207f7f2067b6e4ace6f,    7800001f400120767b6e4a006f
1e36a0 105b418c23bcac24cfbb342073c1f9f9,    105b410023000024342073000000
1e36b0 78d9b21f4c91207f7f2067b6e4ace6f,    7800001f400120767b6e4a006f
1e36c0 24dc1dd797109dfa45b9afdd72253ad1,    24001d001000004500000072253a00
1e36d0 3375c008c6023ea834528d548efb91f8,    3375000823e00345200540
1e36e0 24dc1dd797109dfa45b9afdd72253ad1,    24001d001000004500000072253a00
1e36f0 3375c008c6023ea834528d548efb91f8,    3375000823e00345200540
1e3700 3b284ee878e8301aea89ccdd81b2d36,    3000000101b2d36
1e3710 b57fd49b532332be1646dce6e7486696,    7f00005323320016460000486600
1e3720 3b284ee878e8301aea89ccdd81b2d36,    3000000101b2d36
1e3730 b57fd49b532332be1646dce6e7486696,    7f00005323320016460000486600
1e3740 a5e4bfc0b919e47a77a0ad3431a64dce,    019007a7700003431004d00
1e3750 e1893ce0cc7fbf5bdcd33cd58d270fc0,    3c007f005b3c00270f00
1e3760 a5e4bfc0b919e47a77a0ad3431a64dce,    019007a7700003431004d00
1e3770 e1893ce0cc7fbf5bdcd33cd58d270fc0,    3c007f005b3c00270f00
1e3780 40cf998bb85ac03bb587544cd200f0b9,    400000005a003b544c0
1e3790 6d43c29b21eac8d76602e08512cd112f,    6d43000021000000660200001200112f
1e37a0 40cf998bb85ac03bb587544cd200f0b9,    400000005a003b544c0
1e37b0 6d43c29b21eac8d76602e08512cd112f,    6d43000021000000660200001200112f
1e37c0 bc664882f2f5643280b4b51f5015c63a,    66480064321f5015003a
1e37d0 8fd5fa26cffce48ccdc7b02d554da264,    2602d554d0064
1e37e0 bc664882f2f5643280b4b51f5015c63a,    66480064321f5015003a
1e37f0 8fd5fa26cffce48ccdc7b02d554da264,    2602d554d0064
1e3800 bb7f14876d3801a831076540c1773801,    7f14006d38010031076540773801
1e3810 9fe50e1ada26529703bc07ef09a6220,    e1ad006529703b007e6220
1e3820 bb7f14876d3801a831076540c1773801,    7f14006d38010031076540773801
1e3830 9fe50e1ada26529703bc07ef09a6220,    e1ad006529703b007e6220
1e3840 437cb6c386e53809d80310b36348f741,    437c000038093100063480041
1e3850 da074944d1b34c7d7510a3dcfd9d7898,    749444c7d751000007800
1e3860 437cb6c386e53809d80310b36348f741,    437c000038093100063480041
1e3870 da074944d1b34c7d7510a3dcfd9d7898,    749444c7d751000007800
1e3880 64a446603616f398bdf05d48b318436,    640046603616f39500310036
1e3890 b1963401b7a04caa593f921ff4d8fb4,    3401b7a0400214d0000
1e38a0 64a446603616f398bdf05d48b318436,    640046603616f39500310036
1e38b0 b1963401b7a04caa593f921ff4d8fb4,    3401b7a0400214d0000
1e38c0 1e2cfb874f2e15c7b784317cd0b44ad5,    1e2c00004f2e1500317c4a00
1e38d0 3e7fe5f111fdeaa848d4c3689995dfe8,    3e7f000011000000480000680
1e38e0 1e2cfb874f2e15c7b784317cd0b44ad5,    1e2c00004f2e1500317c4a00
1e38f0 3e7fe5f111fdeaa848d4c3689995dfe8,    3e7f000011000000480000680
1e3900 1ba60e2af16c00c1ae649efa1401f81,    1b000e2af16000c1a004900401f00
1e3910 d857f04687b8ef50f03c223e3bd314e8,    570046503c223e3b001400
1e3920 1ba60e2af16c00c1ae649efa1401f81,    1b000e2af16000c1a004900401f00
1e3930 d857f04687b8ef50f03c223e3bd314e8,    570046503c223e3b001400
1e3940 487ddb16c69da5c977d4d849ff4bc7c1,    487d00160770000494b0000
1e3950 f803aa1bd76390cf78fe9acee2153003,    3001b63000078000000153003
1e3960 487ddb16c69da5c977d4d849ff4bc7c1,    487d00160770000494b0000
1e3970 f803aa1bd76390cf78fe9acee2153003,    3001b63000078000000153003
1e3980 57c4b35f9de55480f2a707962980c8be,    5700005f540070029000000
1e3990 f45dfa2ba4235cf03fd82bf33373eae,    5d002b235c00300000033373e00
1e39a0 57c4b35f9de55480f2a707962980c8be,    5700005f540070029000000
1e39b0 f45dfa2ba4235cf03fd82bf33373eae,    5d002b235c00300000033373e00
1e39c0 84148ffec7240e0129bab589af33fa9f,    140000240e0129000000330000
1e39d0 3106ce3751c7f2b1e8be3d17299e3a01,    31060037510000003d1729003a01
1e39e0 84148ffec7240e0129bab589af33fa9f,    140000240e0129000000330000
1e39f0 3106ce3751c7f2b1e8be3d17299e3a01,    31060037510000003d1729003a01
1e3a00 421893b71a38a0c8561037854fc45942,    421800001a380000561037004f005942
1e3a10 dba0f5154955c4ef7abd9e687de68c61,    15495500007a0000687d000061
1e3a20 421893b71a38a0c8561037854fc45942,    421800001a380000561037004f005942
1e3a30 dba0f5154955c4ef7abd9e687de68c61,    15495500007a0000687d000061
1e3a40 d1b3965ad9c00216598347651185a2a4,    5a2165900476511000000
1e3a50 48206db2beaddabc9337a5b8affb7a5a,    48206d0003700007a5a
1e3a60 d1b3965ad9c00216598347651185a2a4,    5a2165900476511000000
1e3a70 48206db2beaddabc9337a5b8affb7a5a,    48206d0003700007a5a
1e3a80 2c250bee3bc11dab18adcce58cfdfe29,    2c250b003b001d001800000029
1e3a90 72dd978f75fe345d1b8770c58fa48f5,    7200000075f0045770c58004800
1e3aa0 2c250bee3bc11dab18adcce58cfdfe29,    2c250b003b001d001800000029
1e3ab0 72dd978f75fe345d1b8770c58fa48f5,    7200000075f0045770c58004800
1e3ac0 e6256c62eb252d772985e5a13fb39e0f,    256c62252d77290000003f00000f
1e3ad0 3605b42719dd1f2298f0d301b533d254,    3605002719001f221330054
1e3ae0 e6256c62eb252d772985e5a13fb39e0f,    256c62252d77290000003f00000f
1e3af0 3605b42719dd1f2298f0d301b533d254,    3605002719001f221330054
1e3b00 bb3b9914226fb9fdcbb4ab78b3257ba,    3b0014226f0000c004a00325700
1e3b10 45afb261c4222505845ad33a3dd95a9b,    450000612225055a003a3d005a00
1e3b20 bb3b9914226fb9fdcbb4ab78b3257ba,    3b0014226f0000c004a00325700
1e3b30 45afb261c4222505845ad33a3dd95a9b,    450000612225055a003a3d005a00
1e3b40 27e4564697ecc4ed8fe29812bdc21f2a,    270056460121f2a
1e3b50 697fc34fd5e168bdd9e062f51ea318bc,    697f004f680062001e001800
1e3b60 27e4564697ecc4ed8fe29812bdc21f2a,    270056460121f2a
1e3b70 697fc34fd5e168bdd9e062f51ea318bc,    697f004f680062001e001800
1e3b80 bf26d6f3f8f62b5e1d8320334cabc17f,    2600002b5e1d0020334c00007f
1e3b90 b4f13c0c8a249d5dab04506696c6385b,    3c0c24005d45066385b
1e3ba0 bf26d6f3f8f62b5e1d8320334cabc17f,    2600002b5e1d0020334c00007f
1e3bb0 b4f13c0c8a249d5dab04506696c6385b,    3c0c24005d45066385b
1e3bc0 957be10d7987bbdfc42bc3066c493c65,    7b000d790000002b00066c493c65
1e3bd0 94b78f9cd92c595f99148c03242c3053,    02c595f140003242c3053
1e3be0 957be10d7987bbdfc42bc3066c493c65,    7b000d790000002b00066c493c65
1e3bf0 94b78f9cd92c595f99148c03242c3053,    02c595f140003242c3053
1e3c00 a79e86d864245717f81aef0e1f56619,    064245717f0000006619
1e3c10 3b02de2af2a37b12bc800ce96a197ccb,    3b02002a7b12c006a197c00
1e3c20 a79e86d864245717f81aef0e1f56619,    064245717f0000006619
1e3c30 3b02de2af2a37b12bc800ce96a197ccb,    3b02002a7b12c006a197c00
1e3c40 fb6bb47b204a0faef1e4cd4dda821273,    6b007b204a0f004d1273
1e3c50 73d2a88a36e3bbc24e7f0182d8d1be7,    730000003600000040000182d001b00
1e3c60 fb6bb47b204a0faef1e4cd4dda821273,    6b007b204a0f004d1273
1e3c70 73d2a88a36e3bbc24e7f0182d8d1be7,    730000003600000040000182d001b00
1e3c80 9503d680ae48d89bc0ff214656839466,    30000480000214656000066
1e3c90 2d31cccede558c7525c797fc6c71f1fa,    2d310000550075250000006c710000
1e3ca0 9503d680ae48d89bc0ff214656839466,    30000480000214656000066
1e3cb0 2d31cccede558c7525c797fc6c71f1fa,    2d310000550075250000006c710000
1e3cc0 3e006b7b872f68074fa01785540e3945,    3e006b7b2f68074f001700540e3945
1e3cd0 8161c3a9c37a82fa8f6c59699f3aac24,    6100007a00006c59693a0024
1e3ce0 3e006b7b872f68074fa01785540e3945,    3e006b7b2f68074f001700540e3945
1e3cf0 8161c3a9c37a82fa8f6c59699f3aac24,    6100007a00006c59693a0024
1e3d00 79b6fe7cbf2ea1b23c9330925cebb5ee,    7900007c2e00003c0030005c000000
1e3d10 c4f90a11faadba54f99c1f672027158,    a11f0000004f00000072027158
1e3d20 79b6fe7cbf2ea1b23c9330925cebb5ee,    7900007c2e00003c0030005c000000
1e3d30 c4f90a11faadba54f99c1f672027158,    a11f0000004f00000072027158
1e3d40 371bb34f23f158af16e5f8368e33a6aa,    371b004f2300580016000036330000
1e3d50 503920e7e6004caa4103fd23a9bbb98,    503920004c0041030023a000000
1e3d60 371bb34f23f158af16e5f8368e33a6aa,    371b004f2300580016000036330000
1e3d70 503920e7e6004caa4103fd23a9bbb98,    503920004c0041030023a000000
1e3d80 84c55f37c5d8f5586d5c50383c81aef6,    5f37586d5c50383c000000
1e3d90 54f61b78382825a418bd016d061309b,    54001b78300005a41000016613000
1e3da0 84c55f37c5d8f5586d5c50383c81aef6,    5f37586d5c50383c000000
1e3db0 54f61b78382825a418bd016d061309b,    54001b78300005a41000016613000
1e3dc0 ee187ef713a72369c005474521e750d,    187e00130023695474521e750d
1e3dd0 ff9c2c7f204ee981d2ed88c87739c1ac,    2c7f204e0000077390000
1e3de0 ee187ef713a72369c005474521e750d,    187e00130023695474521e750d
1e3df0 ff9c2c7f204ee981d2ed88c87739c1ac,    2c7f204e0000077390000
1e3e00 b659791bb6ee1b687fbf48bf3e7417d5,    59791b1b687f0048003e741700
1e3e10 1f93d3929e11015fb4804159f95ecac6,    1f00000011015f41595e0000
1e3e20 b659791bb6ee1b687fbf48bf3e7417d5,    59791b1b687f0048003e741700
1e3e30 1f93d3929e11015fb4804159f95ecac6,    1f00000011015f41595e0000
1e3e40 836cd378cd1351698c9769ed763e71ea,    6c00781351696900763e7100
1e3e50 96e47803c80602d51952418bdd216a05,    78036020019524100216a05
1e3e60 836cd378cd1351698c9769ed763e71ea,    6c00781351696900763e7100
1e3e70 96e47803c80602d51952418bdd216a05,    78036020019524100216a05
1e3e80 105b418c23bcac24cfbb342073c1f9f9,    105b410023000024342073000000
1e3e90 78d9b21f4c91207f7f2067b6e4ace6f,    7800001f400120767b6e4a006f
1e3ea0 105b418c23bcac24cfbb342073c1f9f9,    105b410023000024342073000000
1e3eb0 78d9b21f4c91207f7f2067b6e4ace6f,    7800001f400120767b6e4a006f
1e3ec0 24dc1dd797109dfa45b9afdd72253ad1,    24001d001000004500000072253a00
1e3ed0 3375c008c6023ea834528d548efb91f8,    3375000823e00345200540
1e3ee0 24dc1dd797109dfa45b9afdd72253ad1,    24001d001000004500000072253a00
1e3ef0 3375c008c6023ea834528d548efb91f8,    3375000823e00345200540
1e3f00 3b284ee878e8301aea89ccdd81b2d36,    3000000101b2d36
1e3f10 b57fd49b532332be1646dce6e7486696,    7f00005323320016460000486600
1e3f20 3b284ee878e8301aea89ccdd81b2d36,    3000000101b2d36
1e3f30 b57fd49b532332be1646dce6e7486696,    7f00005323320016460000486600
1e3f40 a5e4bfc0b919e47a77a0ad3431a64dce,    019007a7700003431004d00
1e3f50 e1893ce0cc7fbf5bdcd33cd58d270fc0,    3c007f005b3c00270f00
1e3f60 a5e4bfc0b919e47a77a0ad3431a64dce,    019007a7700003431004d00
1e3f70 e1893ce0cc7fbf5bdcd33cd58d270fc0,    3c007f005b3c00270f00
1e3f80 40cf998bb85ac03bb587544cd200f0b9,    400000005a003b544c0
1e3f90 6d43c29b21eac8d76602e08512cd112f,    6d43000021000000660200001200112f
1e3fa0 40cf998bb85ac03bb587544cd200f0b9,    400000005a003b544c0
1e3fb0 6d43c29b21eac8d76602e08512cd112f,    6d43000021000000660200001200112f
1e3fc0 bc664882f2f5643280b4b51f5015c63a,    66480064321f5015003a
1e3fd0 8fd5fa26cffce48ccdc7b02d554da264,    2602d554d0064
1e3fe0 bc664882f2f5643280b4b51f5015c63a,    66480064321f5015003a
1e3ff0 8fd5fa26cffce48ccdc7b02d554da264,    2602d554d0064
1e4000 8fd597a76e95fc1c6a6161d7fc35dbcc,    6f0006006e65201c6a616152350028
1e4010 ea43e0a6faf737c34e2f69a4c97ced8a,    4617003d4937024e2f69001a7c1735
1e4020 8fd597a76e95fc1c6a6161d7fc35dbcc,    6f0006006e65201c6a616152350028
1e4030 ea43e0a6faf737c34e2f69a4c97ced8a,    4617003d4937024e2f69001a7c1735
1e4040 2f6305288bb23bf289882c8cd47d69c,    22b5d52900406b28005a007a470000
1e4050 451fb1a65a847296cd5d65e39c5a360a,    457400005a00720b5d650069360a
1e4060 2f6305288bb23bf289882c8cd47d69c,    22b5d52900406b28005a007a470000
1e4070 451fb1a65a847296cd5d65e39c5a360a,    457400005a00720b5d650069360a
1e4080 4779799a9fa2911cd93327bbfb77f,    47700573c457c661c000e327b26007f
1e4090 496fe6cba53df1a8b5375defd39c2bf,    496f003ca537321537500392400
1e40a0 4779799a9fa2911cd93327bbfb77f,    47700573c457c661c000e327b26007f
1e40b0 496fe6cba53df1a8b5375defd39c2bf,    496f003ca537321537500392400
1e40c0 523fcd0cc2b4a7344e8b6b59654eb056,    523f002c5a1800344e3a6b59654e0c61
1e40d0 ef7d567a86c1588caeec95181076566,    7d567a34045858c5c091871077366
1e40e0 523fcd0cc2b4a7344e8b6b59654eb056,    523f002c5a1800344e3a6b59654e0c61
1e40f0 ef7d567a86c1588caeec95181076566,    7d567a34045858c5c091871077366
1e4100 adf7d17a4496c67c2a50286b51f24bb2,    56a7a4400007c2a50287d51004b44
1e4110 1443ce2b9598295419904671e317d398,    144300335d5519004671170000
1e4120 adf7d17a4496c67c2a50286b51f24bb2,    56a7a4400007c2a50287d51004b44
1e4130 1443ce2b9598295419904671e317d398,    144300335d5519004671170000
1e4140 62a495f4acff49f244d61b7da7aef808,    627509633f3949294400767d524808
1e4150 41b7c3d92a9697c9529f1c65b83c6387,    4100004d2a57000055731c653c633b
1e4160 62a495f4acff49f244d61b7da7aef808,    627509633f3949294400767d524808
1e4170 41b7c3d92a9697c9529f1c65b83c6387,    4100004d2a57000055731c653c633b
1e4180 3b16a452fcad4427dd4c1efc96b6443,    37e6a45790061447d271000526b6456
1e4190 fcf6a99394b9acde029d2196e2ea27c,    2a110094b00603c57196e2e447c
1e41a0 3b16a452fcad4427dd4c1efc96b6443,    37e6a45790061447d271000526b6456
1e41b0 fcf6a99394b9acde029d2196e2ea27c,    2a110094b00603c57196e2e447c
1e41c0 2a491f6a39fff2bd31df35042ad403f9,    2a491f6a530000004a4735042a000300
1e41d0 31b8bacc35c3876179f78f8a4a597b85,    7a1f48307f000061790066144a597b1a
1e41e0 2a491f6a39fff2bd31df35042ad403f9,    2a491f6a530000004a4735042a000300
1e41f0 31b8bacc35c3876179f78f8a4a597b85,    7a1f48307f000061790066144a597b1a
1e4200 1a838c6ec7176de615e065df91606207,    5500006e5f176d001500652461606207
1e4210 9ffb12e0cfdbdff8425802e893e8ed9c,    7a0012005a453b0042666459800
1e4220 1a838c6ec7176de615e065df91606207,    5500006e5f176d001500652461606207
1e4230 9ffb12e0cfdbdff8425802e893e8ed9c,    7a0012005a453b0042666459800
1e4240 7f45ecf084a02bba1dd1c05777c364b1,    7f4500412b4a7900005777006900
1e4250 a557b025a0d940a6ef167a24b1e58247,    57562579244010167a626f0047
1e4260 7f45ecf084a02bba1dd1c05777c364b1,    7f4500412b4a7900005777006900
1e4270 a557b025a0d940a6ef167a24b1e58247,    57562579244010167a626f0047
1e4280 50ef146948182461fdb06b719a72743b,    5000766948662461156b71727460
1e4290 f2a7ff86f020b4381d4c7f694e94d3,    786f3400631d4c7f694e002a
1e42a0 50ef146948182461fdb06b719a72743b,    5000766948662461156b71727460
1e42b0 f2a7ff86f020b4381d4c7f694e94d3,    786f3400631d4c7f694e002a
1e42c0 2b706b5d2cd993c282820a42db5cefc9,    2b7a6b5d2c417f00270a54465c3a0c
1e42d0 651718f4823fd40f2291aead96882f6,    6517180085035573b45614c684b68
1e42e0 2b706b5d2cd993c282820a42db5cefc9,    2b7a6b5d2c417f00270a54465c3a0c
1e42f0 651718f4823fd40f2291aead96882f6,    6517180085035573b45614c684b68
1e4300 841696b930dca382e2e36b8adcfa3f8,    3600004e0d00382e2e3600311f
1e4310 2cdfb0f4aac42a5ffd822e4b6235b47b,    2c0027006e465f785c6279007b
1e4320 841696b930dca382e2e36b8adcfa3f8,    3600004e0d00382e2e3600311f
1e4330 2cdfb0f4aac42a5ffd822e4b6235b47b,    2c0027006e465f785c6279007b
1e4340 4184e4ddd3d2bbaf58dfef1f3443abcd,    4100003520420000586c001f34732f00
1e4350 e014c97f2de4b6ce662c405adba66b79,    5a487f465b2b5a662c405a39236b79
1e4360 4184e4ddd3d2bbaf58dfef1f3443abcd,    4100003520420000586c001f34732f00
1e4370 e014c97f2de4b6ce662c405adba66b79,    5a487f465b2b5a662c405a39236b79
1e4380 4ab766415eaffc8dc5f8bfc43854f6ca,    4a0e66415e1c29208000038540050
1e4390 8b37c2f922e43599456cf1457141262f,    6871003a003503456c006d715a6951
1e43a0 4ab766415eaffc8dc5f8bfc43854f6ca,    4a0e66415e1c29208000038540050
1e43b0 8b37c2f922e43599456cf1457141262f,    6871003a003503456c006d715a6951
1e43c0 c40fc14525ed228d1c3fe64b7f39b24f,    11424572006d0e1c3f004b7f394a4f
1e43d0 139fa6b2105f1dc55b83fbf0c7501ce5,    7d071926105f34005b006f00507f34
1e43e0 c40fc14525ed228d1c3fe64b7f39b24f,    11424572006d0e1c3f004b7f394a4f
1e43f0 139fa6b2105f1dc55b83fbf0c7501ce5,    7d071926105f34005b006f00507f34
1e4400 72a66d9742aa187bf09c8b7932ba0b30,    72646d014200337b41600079322c4d30
1e4410 ffb13d6afd171e83a66703f3f68f4155,    523d6a171e2d67030017364155
1e4420 72a66d9742aa187bf09c8b7932ba0b30,    72646d014200337b41600079322c4d30
1e4430 ffb13d6afd171e83a66703f3f68f4155,    523d6a171e2d67030017364155
1e4440 cd51a0369a52304186538041dded4b,    5100369002365186538045e00644b
1e4450 7ab00a22f2f3fc609c36d99b280e67f7,    7a1e0a6f6067007e7d0e6700
1e4460 cd51a0369a52304186538041dded4b,    5100369002365186538045e00644b
1e4470 7ab00a22f2f3fc609c36d99b280e67f7,    7a1e0a6f6067007e7d0e6700
1e4480 fd2c49a475f0cb3f15ccfe60f0d0f2b4,    2c49007513003f155b0064797e
1e4490 1055a1a11e65637ae7aded4e5cf5f117,    7e5500604665637a58674e7c00356a
1e44a0 fd2c49a475f0cb3f15ccfe60f0d0f2b4,    2c49007513003f155b0064797e
1e44b0 1055a1a11e65637ae7aded4e5cf5f117,    7e5500604665637a58674e7c00356a
1e44c0 c2a8ac7dc801db2bd3e3c85d90b9968f,    87d5f01342b7c000075753e002b
1e44d0 6ade9873ea0c6e16cb22eb64d1feb375,    6a007c737c0c6e324c22006448000075
1e44e0 c2a8ac7dc801db2bd3e3c85d90b9968f,    87d5f01342b7c000075753e002b
1e44f0 6ade9873ea0c6e16cb22eb64d1feb375,    6a007c737c0c6e324c22006448000075
1e4500 b6ad5ecc795507ead5b80b5d9d03292c,    4b5e00795507744c605d5103292c
1e4510 fc2056adddf03faa6df8f2cfea8631dd,    4879006d3f1a73000000224b5800
1e4520 b6ad5ecc795507ead5b80b5d9d03292c,    4b5e00795507744c605d5103292c
1e4530 fc2056adddf03faa6df8f2cfea8631dd,    4879006d3f1a73000000224b5800
1e4540 63476e0fdf721fe6f1b7da5ccdcfe700,    6347750f3f7262414c705c30476b00
1e4550 9e2c0437b4ae1e1245558dcb1b450642,    112c045d585d711245553f001b453e42
1e4560 63476e0fdf721fe6f1b7da5ccdcfe700,    6347750f3f7262414c705c30476b00
1e4570 9e2c0437b4ae1e1245558dcb1b450642,    112c045d585d711245553f001b453e42
1e4580 ee1877af4d2af2724c0a76bf3b0fb8d8,    5d1877004d5a7f724c0a764c3b137900
1e4590 f3b65f40f56e65ec97041b7990407c16,    5f406d6e650032047379557c16
1e45a0 ee1877af4d2af2724c0a76bf3b0fb8d8,    5d1877004d5a7f724c0a764c3b137900
1e45b0 f3b65f40f56e65ec97041b7990407c16,    5f406d6e650032047379557c16
1e45c0 362193f6f3e1303ed70ad74d1cc749e,    c62193f6f3e13043870007411007400
1e45d0 f9e7b1d6b5b2751684cc571d5fa5d112,    12000e75163571d5f000012
1e45e0 362193f6f3e1303ed70ad74d1cc749e,    c62193f6f3e13043870007411007400
1e45f0 f9e7b1d6b5b2751684cc571d5fa5d112,    12000e75163571d5f000012
1e4600 c6048641e957f136b8d4bcbf8e6b750,    6f60486464367f1c6b004b0037007f67
1e4610 f7731aff375f790b1ee93ed2761fbb94,    6f731a4f3d5f790b1e053e00761f0006
1e4620 c6048641e957f136b8d4bcbf8e6b750,    6f60486464367f1c6b004b0037007f67
1e4630 f7731aff375f790b1ee93ed2761fbb94,    6f731a4f3d5f790b1e053e00761f0006
1e4640 463ced5d72adadc46d3be9e250b3ae25,    463c0076721d3e0c6d3b3c6053000025
